id,product_id,company_id,contract_period,rental_fee,benefit
5910,1883,5,48개월,"120,500","851,000"
5911,1883,5,60개월,"102,500","905,000"
5912,1883,3,36개월,"162,900","623,000"
5913,1883,3,48개월,"128,900","658,000"
5914,1883,3,60개월,"106,900","682,000"
5915,1883,2,36개월,"203,500","947,000"
5916,1883,2,48개월,"160,900","915,000"
5917,1883,2,60개월,"136,000","879,000"
5918,1884,5,36개월,"25,000","132,000"
5919,1884,5,48개월,"20,000","141,000"
5920,1884,5,60개월,"17,000","150,000"
5921,1884,3,36개월,"25,900","99,000"
5922,1884,3,48개월,"19,900","101,000"
5923,1884,3,60개월,"16,900","107,000"
5924,1885,3,36개월,"24,900","95,000"
5925,1885,3,48개월,"19,500","99,000"
5926,1885,3,60개월,"15,900","101,000"
5927,-1,1,36개월,"105,900","468,000"
5928,-1,1,48개월,"83,700","495,000"
5929,-1,1,60개월,"70,300","513,000"
5930,-1,7,60개월,"57,900","361,000"
5931,1888,7,36개월,"30,900","92,000"
5932,1888,7,48개월,"25,900","96,000"
5933,1888,7,60개월,"22,900","102,000"
5934,1889,7,36개월,"35,900","107,000"
5935,1889,7,48개월,"30,900","115,000"
5936,1889,7,60개월,"26,900","120,000"
5937,1890,7,36개월,"75,900","226,000"
5938,1890,7,48개월,"62,900","234,000"
5939,1890,7,60개월,"53,900","241,000"
5940,1891,7,36개월,"104,900","313,000"
5941,1891,7,48개월,"86,900","324,000"
5942,1891,7,60개월,"73,900","331,000"
5943,1892,7,36개월,"96,900","289,000"
5944,1892,7,48개월,"79,900","298,000"
5945,1892,7,60개월,"67,900","304,000"
5946,1893,3,36개월,"58,900","225,000"
5947,1893,3,48개월,"46,500","237,000"
5948,1893,3,60개월,"38,500","245,000"
5949,1893,5,36개월,"52,500","278,000"
5950,1893,5,48개월,"41,500","292,000"
5951,1893,5,60개월,"35,500","313,000"
5952,1893,6,36개월,"67,400","238,000"
5953,1893,6,48개월,"55,700","262,000"
5954,1893,6,60개월,"48,500","285,000"
5955,1894,5,36개월,"52,500","278,000"
5956,1894,5,48개월,"41,500","292,000"
5957,1894,5,60개월,"35,500","313,000"
5958,1894,6,36개월,"62,600","221,000"
5959,1894,6,48개월,"49,800","234,000"
5960,1894,6,60개월,"42,900","252,000"
5961,1894,3,36개월,"58,900","225,000"
5962,1894,3,48개월,"46,500","237,000"
5963,1894,3,60개월,"38,500","245,000"
5964,1895,6,36개월,"48,600","171,000"
5965,1895,6,48개월,"40,100","188,000"
5966,1895,6,60개월,"35,000","206,000"
5967,1895,2,36개월,"45,400","197,000"
5968,1895,2,48개월,"35,800","190,000"
5969,1895,2,60개월,"30,300","182,000"
5970,1895,3,36개월,"46,500","178,000"
5971,1895,3,48개월,"36,900","188,000"
5972,1895,3,60개월,"30,900","197,000"
5973,1895,4,36개월,"55,900","362,000"
5974,1895,4,48개월,"43,900","379,000"
5975,1895,4,60개월,"35,900","387,000"
5976,1895,5,36개월,"40,500","214,000"
5977,1895,5,48개월,"32,500","229,000"
5978,1895,5,60개월,"27,500","243,000"
5979,1896,6,36개월,"31,500","92,000"
5980,1896,6,48개월,"25,600","100,000"
5981,1896,6,60개월,"21,900","107,000"
5982,1896,5,36개월,"26,500","139,000"
5983,1896,5,48개월,"21,500","151,000"
5984,1896,5,60개월,"18,500","162,000"
5985,1896,3,36개월,"27,500","105,000"
5986,1896,3,48개월,"21,900","111,000"
5987,1896,3,60개월,"18,500","118,000"
5988,1897,5,36개월,"25,500","135,000"
5989,1897,5,48개월,"20,500","144,000"
5990,1897,5,60개월,"17,500","154,000"
5991,1897,3,36개월,"26,900","103,000"
5992,1897,3,48개월,"21,500","109,000"
5993,1897,3,60개월,"17,900","114,000"
5994,1897,6,36개월,"31,500","92,000"
5995,1897,6,48개월,"25,600","100,000"
5996,1897,6,60개월,"21,900","107,000"
5997,1898,2,36개월,"93,900","245,000"
5998,1898,2,48개월,"74,300","230,000"
5999,1898,2,60개월,"62,800","213,000"
6000,1898,6,36개월,"93,700","386,000"
6001,1898,6,48개월,"71,300","392,000"
6002,1898,6,60개월,"58,800","404,000"
6003,1899,4,36개월,"93,900","608,000"
6004,1899,4,48개월,"73,900","638,000"
6005,1899,4,60개월,"61,900","668,000"
6006,1899,6,36개월,"93,700","386,000"
6007,1899,6,48개월,"71,300","392,000"
6008,1899,6,60개월,"58,800","404,000"
6009,1900,2,36개월,"56,600","113,000"
6010,1900,2,48개월,"44,800","103,000"
6011,1900,2,60개월,"37,900","93,000"
6012,1900,6,36개월,"61,100","251,000"
6013,1900,6,48개월,"47,700","262,000"
6014,1900,6,60개월,"39,500","271,000"
6015,1901,6,36개월,"26,900","79,000"
6016,1901,6,48개월,"21,500","84,000"
6017,1901,6,60개월,"20,600","101,000"
6018,1901,3,36개월,"28,900","110,000"
6019,1901,3,48개월,"22,900","116,000"
6020,1901,3,60개월,"18,900","120,000"
6021,1901,5,36개월,"25,500","135,000"
6022,1901,5,48개월,"20,500","144,000"
6023,1901,5,60개월,"17,500","154,000"
6024,1902,4,36개월,"15,900","103,000"
6025,1902,4,48개월,"12,200","105,000"
6026,1902,4,60개월,"9,900","106,000"
6027,1902,3,36개월,"14,900","57,000"
6028,1902,3,48개월,"11,900","60,000"
6029,1902,3,60개월,"9,900","63,000"
6030,1903,1,36개월,"102,100","540,000"
6031,1903,1,48개월,"81,100","576,000"
6032,1903,1,60개월,"68,500","603,000"
6033,1903,5,36개월,"96,000","509,000"
6034,1903,5,48개월,"77,000","544,000"
6035,1903,5,60개월,"65,500","579,000"
6036,1903,3,36개월,"99,900","382,000"
6037,1903,3,48개월,"76,900","392,000"
6038,1903,3,60개월,"65,500","418,000"
6039,1903,4,36개월,"162,900","1,055,000"
6040,1903,4,48개월,"125,900","1,087,000"
6041,1903,4,60개월,"103,900","1,122,000"
6042,1904,4,36개월,"162,900","1,055,000"
6043,1904,4,48개월,"125,900","1,087,000"
6044,1904,4,60개월,"103,900","1,122,000"
6045,1904,1,36개월,"102,100","540,000"
6046,1904,1,48개월,"81,100","576,000"
6047,1904,1,60개월,"68,500","603,000"
6048,1904,5,36개월,"96,000","509,000"
6049,1904,5,48개월,"77,000","544,000"
6050,1904,5,60개월,"65,500","579,000"
6051,1904,3,36개월,"99,900","382,000"
6052,1904,3,48개월,"76,900","392,000"
6053,1904,3,60개월,"65,500","418,000"
6054,1905,5,36개월,"96,000","509,000"
6055,1905,5,48개월,"77,000","544,000"
6056,1905,5,60개월,"65,500","579,000"
6057,1905,3,36개월,"99,900","382,000"
6058,1905,3,48개월,"76,900","392,000"
6059,1905,3,60개월,"65,500","418,000"
6060,1905,4,36개월,"162,900","1,055,000"
6061,1905,4,48개월,"125,900","1,087,000"
6062,1905,4,60개월,"103,900","1,122,000"
6063,1905,1,36개월,"102,100","540,000"
6064,1905,1,48개월,"81,100","576,000"
6065,1905,1,60개월,"68,500","603,000"
6066,1906,5,36개월,"57,000","302,000"
6067,1906,5,48개월,"45,500","322,000"
6068,1906,5,60개월,"38,500","340,000"
6069,1906,2,36개월,"66,900","407,000"
6070,1906,2,48개월,"52,900","393,000"
6071,1906,2,60개월,"44,700","378,000"
6072,1906,3,36개월,"58,900","225,000"
6073,1906,3,48개월,"46,900","239,000"
6074,1906,3,60개월,"38,500","245,000"
6075,1906,4,36개월,"64,900","420,000"
6076,1906,4,48개월,"50,900","439,000"
6077,1906,4,60개월,"42,900","463,000"
6078,1906,1,36개월,"59,200","315,000"
6079,1906,1,48개월,"47,000","333,000"
6080,1906,1,60개월,"39,700","351,000"
6081,1907,3,36개월,"54,900","210,000"
6082,1907,3,48개월,"42,900","219,000"
6083,1907,3,60개월,"36,500","232,000"
6084,1907,4,36개월,"61,900","401,000"
6085,1907,4,48개월,"48,900","422,000"
6086,1907,4,60개월,"40,900","441,000"
6087,1907,1,36개월,"56,000","297,000"
6088,1907,1,48개월,"44,400","315,000"
6089,1907,1,60개월,"37,500","333,000"
6090,1907,5,36개월,"54,000","286,000"
6091,1907,5,48개월,"43,000","304,000"
6092,1907,5,60개월,"36,500","323,000"
6093,1908,5,36개월,"29,000","120,000"
6094,1908,5,48개월,"23,000","126,000"
6095,1908,5,60개월,"20,000","137,000"
6096,1908,3,36개월,"28,900","110,000"
6097,1908,3,48개월,"22,900","116,000"
6098,1908,3,60개월,"19,500","124,000"
6099,1908,1,36개월,"27,900","126,000"
6100,1908,1,48개월,"21,900","126,000"
6101,1908,1,60개월,"18,500","135,000"
6102,1909,5,36개월,"26,000","108,000"
6103,1909,5,48개월,"21,000","116,000"
6104,1909,5,60개월,"18,000","124,000"
6105,1909,1,36개월,"24,500","108,000"
6106,1909,1,48개월,"19,500","117,000"
6107,1909,1,60개월,"16,500","126,000"
6108,1865,3,36개월,"46,900","179,000"
6109,1865,3,48개월,"36,900","188,000"
6110,1865,3,60개월,"30,900","197,000"
6111,1865,1,36개월,"45,900","207,000"
6112,1865,1,48개월,"35,900","207,000"
6113,1865,1,60개월,"29,900","216,000"
6114,1865,5,36개월,"46,000","189,000"
6115,1865,5,48개월,"36,000","198,000"
6116,1865,5,60개월,"31,000","213,000"
6117,1866,4,36개월,"81,900","530,000"
6118,1866,4,48개월,"63,900","552,000"
6119,1866,4,60개월,"53,900","582,000"
6120,1866,6,36개월,"80,900","238,000"
6121,1866,6,48개월,"66,900","262,000"
6122,1866,6,60개월,"58,300","286,000"
6123,1866,2,36개월,"77,600","202,000"
6124,1866,2,48개월,"61,300","190,000"
6125,1866,2,60개월,"51,900","176,000"
6126,1867,7,36개월,"33,900","101,000"
6127,1867,7,48개월,"28,900","107,000"
6128,1867,7,60개월,"24,900","111,000"
6129,1868,5,36개월,"18,500","97,000"
6130,1868,5,48개월,"14,500","102,000"
6131,1868,5,60개월,"12,500","110,000"
6132,1868,3,36개월,"17,500","67,000"
6133,1868,3,48개월,"13,900","70,000"
6134,1868,3,60개월,"11,900","75,000"
6135,1869,3,36개월,"72,500","277,000"
6136,1869,3,48개월,"55,900","285,000"
6137,1869,3,60개월,"47,500","303,000"
6138,1869,1,36개월,"83,000","441,000"
6139,1869,1,48개월,"65,900","468,000"
6140,1869,1,60개월,"55,700","495,000"
6141,1869,5,36개월,"70,500","373,000"
6142,1869,5,48개월,"56,500","400,000"
6143,1869,5,60개월,"48,000","424,000"
6144,1870,1,36개월,"56,000","297,000"
6145,1870,1,48개월,"44,400","315,000"
6146,1870,1,60개월,"37,500","333,000"
6147,1870,5,36개월,"54,000","286,000"
6148,1870,5,48개월,"43,000","304,000"
6149,1870,5,60개월,"37,000","327,000"
6150,1870,3,36개월,"55,500","212,000"
6151,1870,3,48개월,"43,900","224,000"
6152,1870,3,60개월,"36,900","235,000"
6153,1870,4,36개월,"64,900","420,000"
6154,1870,4,48개월,"50,900","439,000"
6155,1870,4,60개월,"42,900","463,000"
6156,1871,7,36개월,"75,900","226,000"
6157,1871,7,48개월,"62,900","234,000"
6158,1871,7,60개월,"53,900","241,000"
6159,1872,7,36개월,"25,900","77,000"
6160,1872,7,48개월,"21,900","81,000"
6161,1872,7,60개월,"19,900","89,000"
6162,1873,7,36개월,"30,900","92,000"
6163,1873,7,48개월,"25,900","96,000"
6164,1873,7,60개월,"22,900","102,000"
6165,1874,7,36개월,"52,900","158,000"
6166,1874,7,48개월,"43,900","163,000"
6167,1874,7,60개월,"37,900","169,000"
6168,1875,5,36개월,"24,500","129,000"
6169,1875,5,48개월,"19,500","137,000"
6170,1875,5,60개월,"16,500","145,000"
6171,1876,7,36개월,"154,900","462,000"
6172,1876,7,48개월,"127,900","477,000"
6173,1876,7,60개월,"108,900","488,000"
6174,1877,7,36개월,"44,900","134,000"
6175,1877,7,48개월,"37,900","141,000"
6176,1877,7,60개월,"32,900","147,000"
6177,1878,7,36개월,"118,900","495,000"
6178,1878,7,48개월,"98,900","515,000"
6179,1878,7,60개월,"85,900","536,000"
6180,1879,4,36개월,"104,900","679,000"
6181,1879,4,48개월,"81,900","707,000"
6182,1879,4,60개월,"68,900","744,000"
6183,1880,4,36개월,"84,900","550,000"
6184,1880,4,48개월,"66,900","578,000"
6185,1880,4,60개월,"55,900","603,000"
6186,1880,5,36개월,"79,500","421,000"
6187,1880,5,48개월,"63,500","448,000"
6188,1880,5,60개월,"54,500","481,000"
6189,1880,6,36개월,"90,500","373,000"
6190,1880,6,48개월,"72,400","398,000"
6191,1880,6,60개월,"62,200","427,000"
6192,1881,7,36개월,"59,900","179,000"
6193,1881,7,48개월,"49,900","186,000"
6194,1881,7,60개월,"42,900","192,000"
6195,1882,3,36개월,"41,900","160,000"
6196,1882,3,48개월,"32,900","167,000"
6197,1882,3,60개월,"27,900","178,000"
6198,1882,5,36개월,"38,500","203,000"
6199,1882,5,48개월,"30,500","215,000"
6200,1882,5,60개월,"26,500","234,000"
6201,1883,5,36개월,"150,500","797,000"
6202,1883,5,48개월,"120,500","851,000"
6203,1883,5,60개월,"102,500","905,000"
6204,1883,3,36개월,"162,900","623,000"
6205,1883,3,48개월,"128,900","658,000"
6206,1883,3,60개월,"106,900","682,000"
6207,1883,2,36개월,"203,500","947,000"
6208,1883,2,48개월,"160,900","915,000"
6209,1883,2,60개월,"136,000","879,000"
6210,1884,5,36개월,"25,000","132,000"
6211,1884,5,48개월,"20,000","141,000"
6212,1884,5,60개월,"17,000","150,000"
6213,1884,3,36개월,"25,900","99,000"
6214,1884,3,48개월,"19,900","101,000"
6215,1884,3,60개월,"16,900","107,000"
6216,1885,3,36개월,"24,900","95,000"
6217,1885,3,48개월,"19,500","99,000"
6218,1885,3,60개월,"15,900","101,000"
6219,-1,1,36개월,"105,900","468,000"
6220,-1,1,48개월,"83,700","495,000"
6221,-1,1,60개월,"70,300","513,000"
6222,-1,7,60개월,"57,900","361,000"
6223,1888,7,36개월,"30,900","92,000"
6224,1888,7,48개월,"25,900","96,000"
6225,1888,7,60개월,"22,900","102,000"
6226,1889,7,36개월,"35,900","107,000"
6227,1889,7,48개월,"30,900","115,000"
6228,1889,7,60개월,"26,900","120,000"
6229,1890,7,36개월,"75,900","226,000"
6230,1890,7,48개월,"62,900","234,000"
6231,1890,7,60개월,"53,900","241,000"
6232,1891,7,36개월,"104,900","313,000"
6233,1891,7,48개월,"86,900","324,000"
6234,1891,7,60개월,"73,900","331,000"
6235,1892,7,36개월,"96,900","289,000"
6236,1892,7,48개월,"79,900","298,000"
6237,1892,7,60개월,"67,900","304,000"
6238,1893,3,36개월,"58,900","225,000"
6239,1893,3,48개월,"46,500","237,000"
6240,1893,3,60개월,"38,500","245,000"
6241,1893,5,36개월,"52,500","278,000"
6242,1893,5,48개월,"41,500","292,000"
6243,1893,5,60개월,"35,500","313,000"
6244,1893,6,36개월,"67,400","238,000"
6245,1893,6,48개월,"55,700","262,000"
6246,1893,6,60개월,"48,500","285,000"
6247,1894,5,36개월,"52,500","278,000"
6248,1894,5,48개월,"41,500","292,000"
6249,1894,5,60개월,"35,500","313,000"
6250,1894,6,36개월,"62,600","221,000"
6251,1894,6,48개월,"49,800","234,000"
6252,1894,6,60개월,"42,900","252,000"
6253,1894,3,36개월,"58,900","225,000"
6254,1894,3,48개월,"46,500","237,000"
6255,1894,3,60개월,"38,500","245,000"
6256,1895,6,36개월,"48,600","171,000"
6257,1895,6,48개월,"40,100","188,000"
6258,1895,6,60개월,"35,000","206,000"
6259,1895,2,36개월,"45,400","197,000"
6260,1895,2,48개월,"35,800","190,000"
6261,1895,2,60개월,"30,300","182,000"
6262,1895,3,36개월,"46,500","178,000"
6263,1895,3,48개월,"36,900","188,000"
6264,1895,3,60개월,"30,900","197,000"
6265,1895,4,36개월,"55,900","362,000"
6266,1895,4,48개월,"43,900","379,000"
6267,1895,4,60개월,"35,900","387,000"
6268,1895,5,36개월,"40,500","214,000"
6269,1895,5,48개월,"32,500","229,000"
6270,1895,5,60개월,"27,500","243,000"
6271,1896,6,36개월,"31,500","92,000"
6272,1896,6,48개월,"25,600","100,000"
6273,1896,6,60개월,"21,900","107,000"
6274,1896,5,36개월,"26,500","139,000"
6275,1896,5,48개월,"21,500","151,000"
6276,1896,5,60개월,"18,500","162,000"
6277,1896,3,36개월,"27,500","105,000"
6278,1896,3,48개월,"21,900","111,000"
6279,1896,3,60개월,"18,500","118,000"
6280,1897,5,36개월,"25,500","135,000"
6281,1897,5,48개월,"20,500","144,000"
6282,1897,5,60개월,"17,500","154,000"
6283,1897,3,36개월,"26,900","103,000"
6284,1897,3,48개월,"21,500","109,000"
6285,1897,3,60개월,"17,900","114,000"
6286,1897,6,36개월,"31,500","92,000"
6287,1897,6,48개월,"25,600","100,000"
6288,1897,6,60개월,"21,900","107,000"
6289,1898,2,36개월,"93,900","245,000"
6290,1898,2,48개월,"74,300","230,000"
6291,1898,2,60개월,"62,800","213,000"
6292,1898,6,36개월,"93,700","386,000"
6293,1898,6,48개월,"71,300","392,000"
6294,1898,6,60개월,"58,800","404,000"
6295,1899,4,36개월,"93,900","608,000"
6296,1899,4,48개월,"73,900","638,000"
6297,1899,4,60개월,"61,900","668,000"
6298,1899,6,36개월,"93,700","386,000"
6299,1899,6,48개월,"71,300","392,000"
6300,1899,6,60개월,"58,800","404,000"
6301,1900,2,36개월,"56,600","113,000"
6302,1900,2,48개월,"44,800","103,000"
6303,1900,2,60개월,"37,900","93,000"
6304,1900,6,36개월,"61,100","251,000"
6305,1900,6,48개월,"47,700","262,000"
6306,1900,6,60개월,"39,500","271,000"
6307,1901,6,36개월,"26,900","79,000"
6308,1901,6,48개월,"21,500","84,000"
6309,1901,6,60개월,"20,600","101,000"
6310,1901,3,36개월,"28,900","110,000"
6311,1901,3,48개월,"22,900","116,000"
6312,1901,3,60개월,"18,900","120,000"
6313,1901,5,36개월,"25,500","135,000"
6314,1901,5,48개월,"20,500","144,000"
6315,1901,5,60개월,"17,500","154,000"
6316,1902,4,36개월,"15,900","103,000"
6317,1902,4,48개월,"12,200","105,000"
6318,1902,4,60개월,"9,900","106,000"
6319,1902,3,36개월,"14,900","57,000"
6320,1902,3,48개월,"11,900","60,000"
6321,1902,3,60개월,"9,900","63,000"
6322,1903,1,36개월,"102,100","540,000"
6323,1903,1,48개월,"81,100","576,000"
6324,1903,1,60개월,"68,500","603,000"
6325,1903,5,36개월,"96,000","509,000"
6326,1903,5,48개월,"77,000","544,000"
6327,1903,5,60개월,"65,500","579,000"
6328,1903,3,36개월,"99,900","382,000"
6329,1903,3,48개월,"76,900","392,000"
6330,1903,3,60개월,"65,500","418,000"
6331,1903,4,36개월,"162,900","1,055,000"
6332,1903,4,48개월,"125,900","1,087,000"
6333,1903,4,60개월,"103,900","1,122,000"
6334,1904,4,36개월,"162,900","1,055,000"
6335,1904,4,48개월,"125,900","1,087,000"
6336,1904,4,60개월,"103,900","1,122,000"
6337,1904,1,36개월,"102,100","540,000"
6338,1904,1,48개월,"81,100","576,000"
6339,1904,1,60개월,"68,500","603,000"
6340,1904,5,36개월,"96,000","509,000"
6341,1904,5,48개월,"77,000","544,000"
6342,1904,5,60개월,"65,500","579,000"
6343,1904,3,36개월,"99,900","382,000"
6344,1904,3,48개월,"76,900","392,000"
6345,1904,3,60개월,"65,500","418,000"
6346,1905,5,36개월,"96,000","509,000"
6347,1905,5,48개월,"77,000","544,000"
6348,1905,5,60개월,"65,500","579,000"
6349,1905,3,36개월,"99,900","382,000"
6350,1905,3,48개월,"76,900","392,000"
6351,1905,3,60개월,"65,500","418,000"
6352,1905,4,36개월,"162,900","1,055,000"
6353,1905,4,48개월,"125,900","1,087,000"
6354,1905,4,60개월,"103,900","1,122,000"
6355,1905,1,36개월,"102,100","540,000"
6356,1905,1,48개월,"81,100","576,000"
6357,1905,1,60개월,"68,500","603,000"
6358,1906,5,36개월,"57,000","302,000"
6359,1906,5,48개월,"45,500","322,000"
6360,1906,5,60개월,"38,500","340,000"
6361,1906,2,36개월,"66,900","407,000"
6362,1906,2,48개월,"52,900","393,000"
6363,1906,2,60개월,"44,700","378,000"
6364,1906,3,36개월,"58,900","225,000"
6365,1906,3,48개월,"46,900","239,000"
6366,1906,3,60개월,"38,500","245,000"
6367,1906,4,36개월,"64,900","420,000"
6368,1906,4,48개월,"50,900","439,000"
6369,1906,4,60개월,"42,900","463,000"
6370,1906,1,36개월,"59,200","315,000"
6371,1906,1,48개월,"47,000","333,000"
6372,1906,1,60개월,"39,700","351,000"
6373,1907,3,36개월,"54,900","210,000"
6374,1907,3,48개월,"42,900","219,000"
6375,1907,3,60개월,"36,500","232,000"
6376,1907,4,36개월,"61,900","401,000"
6377,1907,4,48개월,"48,900","422,000"
6378,1907,4,60개월,"40,900","441,000"
6379,1907,1,36개월,"56,000","297,000"
6380,1907,1,48개월,"44,400","315,000"
6381,1907,1,60개월,"37,500","333,000"
6382,1907,5,36개월,"54,000","286,000"
6383,1907,5,48개월,"43,000","304,000"
6384,1907,5,60개월,"36,500","323,000"
6385,1908,5,36개월,"29,000","120,000"
6386,1908,5,48개월,"23,000","126,000"
6387,1908,5,60개월,"20,000","137,000"
6388,1908,3,36개월,"28,900","110,000"
6389,1908,3,48개월,"22,900","116,000"
6390,1908,3,60개월,"19,500","124,000"
6391,1908,1,36개월,"27,900","126,000"
6392,1908,1,48개월,"21,900","126,000"
6393,1908,1,60개월,"18,500","135,000"
6394,1909,5,36개월,"26,000","108,000"
6395,1909,5,48개월,"21,000","116,000"
6396,1909,5,60개월,"18,000","124,000"
6397,1909,1,36개월,"24,500","108,000"
6398,1909,1,48개월,"19,500","117,000"
6399,1909,1,60개월,"16,500","126,000"
6400,1865,3,36개월,"46,900","179,000"
